X,Y,Eccentricity,y1,x1,Dx,y3,yP2,fP3,x2_derived,x3_derived,xP3_derived,yP3_derived
-92.633428990322,0.0,0.34105342521255455,2.0,34.780438237803786,23.072552514714435,4.8309392968106515,9.793207428657425,1.3533246618588954,69.56087647560757,92.633428990322,100.7855308058051,9.661878593621303
-92.64126110187613,0.2439384771053829,,,,,,,,,,,
-92.66284980851377,0.48758747596394264,,,,,,,,,,,
-92.69541044718886,0.7306594274418016,,,,,,,,,,,
-92.73625955973952,0.9728690454542097,,,,,,,,,,,
-92.78281343400815,1.21393354738408,,,,,,,,,,,
-92.83258664496155,1.4535728745004994,,,,,,,,,,,
-92.88319059581123,1.6915099123772386,,,,,,,,,,,
-92.93233205913336,1.927470711311288,,,,,,,,,,,
-92.97781171798903,2.1611847067413597,,,,,,,,,,,
-93.0175227070444,2.392384939666419,,,,,,,,,,,
-93.04944915369082,2.620808277064199,,,,,,,,,,,
-93.07166471916499,2.8461956323097093,,,,,,,,,,,
-93.08233113966907,3.068292185593773,,,,,,,,,,,
-93.0796967674909,3.286847604341528,,,,,,,,,,,
-93.0620951121241,3.5016162636309582,,,,,,,,,,,
-93.02794338138824,3.712357466611403,,,,,,,,,,,
-92.97574102254899,3.9188356649220832,,,,,,,,,,,
-92.90406826343818,4.120820679110617,,,,,,,,,,,
-92.81158465357416,4.318087919051532,,,,,,,,,,,
-92.69702760528172,4.510418604364799,,,,,,,,,,,
-92.55921093481237,4.697599984834329,,,,,,,,,,,
-92.39702340346442,4.879425560826519,,,,,,,,,,,
-92.20942725870326,5.055695303708742,,,,,,,,,,,
-91.99545677528128,5.226215876267888,,,,,,,,,,,
-91.75421679635825,5.390800853128873,,,,,,,,,,,
-91.48488127462134,5.549270941173153,,,,,,,,,,,
-91.18669181340529,5.701454199957258,,,,,,,,,,,
-90.85895620781261,5.84718626213129,,,,,,,,,,,
-90.50104698583363,5.986310553857459,,,,,,,,,,,
-90.1123999494667,6.118678515228597,,,,,,,,,,,
-89.69251271583846,6.2441498206866655,,,,,,,,,,,
-89.24094325832374,6.362592599441297,,,,,,,,,,,
-88.75730844766589,6.473883655888285,,,,,,,,,,,
-88.24128259309693,6.577908690028127,,,,,,,,,,,
-87.69259598345758,6.674562517884532,,,,,,,,,,,
-87.11103342831753,6.76374929192294,,,,,,,,,,,
-86.49643279909549,6.84538272146904,,,,,,,,,,,
-85.84868357017943,6.919386293127291,,,,,,,,,,,
-85.16772536004672,6.985693491199443,,,,,,,,,,,
-84.45354647238416,7.044248018103046,,,,,,,,,,,
-83.70618243720826,7.095004014789977,,,,,,,,,,,
-82.92571455198535,7.13792628116496,,,,,,,,,,,
-82.11226842275174,7.172990496504077,,,,,,,,,,,
-81.26601250523377,7.200183439873292,,,,,,,,,,,
-80.38715664596813,7.219503210546966,,,,,,,,,,,
-79.47595062342191,7.230959448426385,,,,,,,,,,,
-78.53268268911268,7.23457355445826,,,,,,,,,,,
-77.55767810872884,7.2303789110532675,,,,,,,,,,,
-76.5512977032495,7.218421102504553,,,,,,,,,,,
-75.51393639006491,7.198758135406253,,,,,,,,,,,
-74.44602172409645,7.1714606590720225,,,,,,,,,,,
-73.34801243891671,7.136612185953532,,,,,,,,,,,
-72.22039698786982,7.094309312059012,,,,,,,,,,,
-71.06369208519149,7.0446619373717585,,,,,,,,,,,
-69.8784412471292,6.987793486268653,,,,,,,,,,,
-68.66521333306224,6.923841127938667,,,,,,,,,,,
-67.42460108662206,6.852955996801415,,,,,,,,,,,
-66.15721967681232,6.775303412925647,,,,,,,,,,,
-64.86370523912885,6.6910631024477585,,,,,,,,,,,
-63.54471341668016,6.600429417990341,,,,,,,,,,,
-62.20091790130735,6.503611559080678,,,,,,,,,,,
-60.833008974704285,6.400833792569267,,,,,,,,,,,
-59.44169204953774,6.292335673048332,,,,,,,,,,,
-58.02768621056771,6.178372263270367,,,,,,,,,,,
-56.5917227557673,6.059214354566625,,,,,,,,,,,
-55.13454373744303,5.935148687265649,,,,,,,,,,,
-53.656900503355004,5.806478171111797,,,,,,,,,,,
-52.15955223783701,5.673522105683753,,,,,,,,,,,
-50.64326450291663,5.536616400813042,,,,,,,,,,,
-49.10880777943541,5.3961137970025534,,,,,,,,,,,
-47.55695600816914,5.252384085845072,,,,,,,,,,,
-45.98848513094775,5.105814330441767,,,,,,,,,,,
-44.40417163177572,4.956809085820738,,,,,,,,,,,
-42.80479107795202,4.805790619355522,,,,,,,,,,,
-41.19111666119045,4.6531991311836185,,,,,,,,,,,
-39.563917738739576,4.499492974624992,,,,,,,,,,,
-37.92395837450307,4.34514887660061,,,,,,,,,,,
-36.271995880159736,4.190662158050948,,,,,,,,,,,
-34.60877935628375,4.036546954354522,,,,,,,,,,,
-32.935048233464684,3.8833364357463886,,,,,,,,,,,
-31.251530813427806,3.7315830277366806,,,,,,,,,,,
-29.558942810154157,3.581858631529118,,,,,,,,,,,
-27.85798589100063,3.4347548444395217,,,,,,,,,,,
-26.149346217820266,3.2908831803143457,,,,,,,,,,,
-24.433692988082253,3.1508752899491808,,,,,,,,,,,
-22.71167697599221,3.015383181507284,,,,,,,,,,,
-20.983929073612224,2.885079440938091,,,,,,,,,,,
-19.251058831981073,2.76065745239574,,,,,,,,,,,
-17.513653002234363,2.6428316186575858,,,,,,,,,,,
-15.772274076724617,2.5323375815427163,,,,,,,,,,,
-14.027458830141518,2.4299324423304824,,,,,,,,,,,
-12.27971686063197,2.3363949821790007,,,,,,,,,,,
-10.529529130920315,2.252525882543688,,,,,,,,,,,
-8.777346509428446,2.1791479455957647,,,,,,,,,,,
-7.023588311395963,2.117106314640787,,,,,,,,,,,
-5.268640840000321,2.067268694537158,,,,,,,,,,,
-3.512855927476985,2.0305255721146462,,,,,,,,,,,
-1.7565494762395713,2.0077904365929076,,,,,,,,,,,
-0.0,2.0,,,,,,,,,,,
0.0,2.0,,,,,,,,,,,
1.7565494762395713,2.0077904365929076,,,,,,,,,,,
3.512855927476985,2.0305255721146462,,,,,,,,,,,
5.268640840000321,2.067268694537158,,,,,,,,,,,
7.023588311395963,2.117106314640787,,,,,,,,,,,
8.777346509428446,2.1791479455957647,,,,,,,,,,,
10.529529130920315,2.252525882543688,,,,,,,,,,,
12.27971686063197,2.3363949821790007,,,,,,,,,,,
14.027458830141518,2.4299324423304824,,,,,,,,,,,
15.772274076724617,2.5323375815427163,,,,,,,,,,,
17.513653002234363,2.6428316186575858,,,,,,,,,,,
19.251058831981073,2.76065745239574,,,,,,,,,,,
20.983929073612224,2.885079440938091,,,,,,,,,,,
22.71167697599221,3.015383181507284,,,,,,,,,,,
24.433692988082253,3.1508752899491808,,,,,,,,,,,
26.149346217820266,3.2908831803143457,,,,,,,,,,,
27.85798589100063,3.4347548444395217,,,,,,,,,,,
29.558942810154157,3.581858631529118,,,,,,,,,,,
31.251530813427806,3.7315830277366806,,,,,,,,,,,
32.935048233464684,3.8833364357463886,,,,,,,,,,,
34.60877935628375,4.036546954354522,,,,,,,,,,,
36.271995880159736,4.190662158050948,,,,,,,,,,,
37.92395837450307,4.34514887660061,,,,,,,,,,,
39.563917738739576,4.499492974624992,,,,,,,,,,,
41.19111666119045,4.6531991311836185,,,,,,,,,,,
42.80479107795202,4.805790619355522,,,,,,,,,,,
44.40417163177572,4.956809085820738,,,,,,,,,,,
45.98848513094775,5.105814330441767,,,,,,,,,,,
47.55695600816914,5.252384085845072,,,,,,,,,,,
49.10880777943541,5.3961137970025534,,,,,,,,,,,
50.64326450291663,5.536616400813042,,,,,,,,,,,
52.15955223783701,5.673522105683753,,,,,,,,,,,
53.656900503355004,5.806478171111797,,,,,,,,,,,
55.13454373744303,5.935148687265649,,,,,,,,,,,
56.5917227557673,6.059214354566625,,,,,,,,,,,
58.02768621056771,6.178372263270367,,,,,,,,,,,
59.44169204953774,6.292335673048332,,,,,,,,,,,
60.833008974704285,6.400833792569267,,,,,,,,,,,
62.20091790130735,6.503611559080678,,,,,,,,,,,
63.54471341668016,6.600429417990341,,,,,,,,,,,
64.86370523912885,6.6910631024477585,,,,,,,,,,,
66.15721967681232,6.775303412925647,,,,,,,,,,,
67.42460108662206,6.852955996801415,,,,,,,,,,,
68.66521333306224,6.923841127938667,,,,,,,,,,,
69.8784412471292,6.987793486268653,,,,,,,,,,,
71.06369208519149,7.0446619373717585,,,,,,,,,,,
72.22039698786982,7.094309312059012,,,,,,,,,,,
73.34801243891671,7.136612185953532,,,,,,,,,,,
74.44602172409645,7.1714606590720225,,,,,,,,,,,
75.51393639006491,7.198758135406253,,,,,,,,,,,
76.5512977032495,7.218421102504553,,,,,,,,,,,
77.55767810872884,7.2303789110532675,,,,,,,,,,,
78.53268268911268,7.23457355445826,,,,,,,,,,,
79.47595062342191,7.230959448426385,,,,,,,,,,,
80.38715664596813,7.219503210546966,,,,,,,,,,,
81.26601250523377,7.200183439873292,,,,,,,,,,,
82.11226842275174,7.172990496504077,,,,,,,,,,,
82.92571455198535,7.13792628116496,,,,,,,,,,,
83.70618243720826,7.095004014789977,,,,,,,,,,,
84.45354647238416,7.044248018103046,,,,,,,,,,,
85.16772536004672,6.985693491199443,,,,,,,,,,,
85.84868357017943,6.919386293127291,,,,,,,,,,,
86.49643279909549,6.84538272146904,,,,,,,,,,,
87.11103342831753,6.76374929192294,,,,,,,,,,,
87.69259598345758,6.674562517884532,,,,,,,,,,,
88.24128259309693,6.577908690028127,,,,,,,,,,,
88.75730844766589,6.473883655888285,,,,,,,,,,,
89.24094325832374,6.362592599441297,,,,,,,,,,,
89.69251271583846,6.2441498206866655,,,,,,,,,,,
90.1123999494667,6.118678515228597,,,,,,,,,,,
90.50104698583363,5.986310553857459,,,,,,,,,,,
90.85895620781261,5.84718626213129,,,,,,,,,,,
91.18669181340529,5.701454199957258,,,,,,,,,,,
91.48488127462134,5.549270941173153,,,,,,,,,,,
91.75421679635825,5.390800853128873,,,,,,,,,,,
91.99545677528128,5.226215876267888,,,,,,,,,,,
92.20942725870326,5.055695303708742,,,,,,,,,,,
92.39702340346442,4.879425560826519,,,,,,,,,,,
92.55921093481237,4.697599984834329,,,,,,,,,,,
92.69702760528172,4.510418604364799,,,,,,,,,,,
92.81158465357416,4.318087919051532,,,,,,,,,,,
92.90406826343818,4.120820679110617,,,,,,,,,,,
92.97574102254899,3.9188356649220832,,,,,,,,,,,
93.02794338138824,3.712357466611403,,,,,,,,,,,
93.0620951121241,3.5016162636309582,,,,,,,,,,,
93.0796967674909,3.286847604341528,,,,,,,,,,,
93.08233113966907,3.068292185593773,,,,,,,,,,,
93.07166471916499,2.8461956323097093,,,,,,,,,,,
93.04944915369082,2.620808277064199,,,,,,,,,,,
93.0175227070444,2.392384939666419,,,,,,,,,,,
92.97781171798903,2.1611847067413597,,,,,,,,,,,
92.93233205913336,1.927470711311288,,,,,,,,,,,
92.88319059581123,1.6915099123772386,,,,,,,,,,,
92.83258664496155,1.4535728745004994,,,,,,,,,,,
92.78281343400815,1.21393354738408,,,,,,,,,,,
92.73625955973952,0.9728690454542097,,,,,,,,,,,
92.69541044718886,0.7306594274418016,,,,,,,,,,,
92.66284980851377,0.48758747596394264,,,,,,,,,,,
92.64126110187613,0.2439384771053829,,,,,,,,,,,
92.633428990322,0.0,,,,,,,,,,,
92.64126110187613,-0.2439384771053829,,,,,,,,,,,
92.66284980851377,-0.48758747596394264,,,,,,,,,,,
92.69541044718886,-0.7306594274418016,,,,,,,,,,,
92.73625955973952,-0.9728690454542097,,,,,,,,,,,
92.78281343400815,-1.21393354738408,,,,,,,,,,,
92.83258664496155,-1.4535728745004994,,,,,,,,,,,
92.88319059581123,-1.6915099123772386,,,,,,,,,,,
92.93233205913336,-1.927470711311288,,,,,,,,,,,
92.97781171798903,-2.1611847067413597,,,,,,,,,,,
93.0175227070444,-2.392384939666419,,,,,,,,,,,
93.04944915369082,-2.620808277064199,,,,,,,,,,,
93.07166471916499,-2.8461956323097093,,,,,,,,,,,
93.08233113966907,-3.068292185593773,,,,,,,,,,,
93.0796967674909,-3.286847604341528,,,,,,,,,,,
93.0620951121241,-3.5016162636309582,,,,,,,,,,,
93.02794338138824,-3.712357466611403,,,,,,,,,,,
92.97574102254899,-3.9188356649220832,,,,,,,,,,,
92.90406826343818,-4.120820679110617,,,,,,,,,,,
92.81158465357416,-4.318087919051532,,,,,,,,,,,
92.69702760528172,-4.510418604364799,,,,,,,,,,,
92.55921093481237,-4.697599984834329,,,,,,,,,,,
92.39702340346442,-4.879425560826519,,,,,,,,,,,
92.20942725870326,-5.055695303708742,,,,,,,,,,,
91.99545677528128,-5.226215876267888,,,,,,,,,,,
91.75421679635825,-5.390800853128873,,,,,,,,,,,
91.48488127462134,-5.549270941173153,,,,,,,,,,,
91.18669181340529,-5.701454199957258,,,,,,,,,,,
90.85895620781261,-5.84718626213129,,,,,,,,,,,
90.50104698583363,-5.986310553857459,,,,,,,,,,,
90.1123999494667,-6.118678515228597,,,,,,,,,,,
89.69251271583846,-6.2441498206866655,,,,,,,,,,,
89.24094325832374,-6.362592599441297,,,,,,,,,,,
88.75730844766589,-6.473883655888285,,,,,,,,,,,
88.24128259309693,-6.577908690028127,,,,,,,,,,,
